"동읍면/5세별 주민등록인구"

"C행정구역(동읍면)별","행정구역(동읍면)별","C5세별","5세별","시점","인구 (명)","남 (명)","여 (명)"
'29110," 동구",'90,"85+ ",1997,666,115,551
'29140," 서구",'00,"계",1997,241761,119982,121779
'29140," 서구",'05,"0 - 4세",1997,19638,10337,9301
'29140," 서구",'10,"5 - 9세",1997,17883,9452,8431
'29140," 서구",'15,"10 - 14세",1997,20570,10825,9745
'29140," 서구",'20,"15 - 19세",1997,25075,13087,11988
'29140," 서구",'25,"20 - 24세",1997,23203,11590,11613
'29140," 서구",'30,"25 - 29세",1997,23363,11645,11718
'29140," 서구",'35,"30 - 34세",1997,20980,10707,10273
'29140," 서구",'40,"35 - 39세",1997,22643,10767,11876
'29140," 서구",'45,"40 - 44세",1997,18101,8893,9208
'29140," 서구",'50,"45 - 49세",1997,13471,6712,6759
'29140," 서구",'55,"50 - 54세",1997,10132,5096,5036
'29140," 서구",'60,"55 - 59세",1997,8838,4337,4501
'29140," 서구",'65,"60 - 64세",1997,6021,2660,3361
'29140," 서구",'70,"65 - 69세",1997,4442,1708,2734
'29140," 서구",'75,"70 - 74세",1997,3125,1074,2051
'29140," 서구",'80,"75 - 79세",1997,2198,646,1552
'29140," 서구",'85,"80 - 84세",1997,1252,314,938
'29140," 서구",'90,"85+ ",1997,826,132,694
'29155," 남구",'00,"계",1997,248276,121474,126802
'29155," 남구",'05,"0 - 4세",1997,16862,8894,7968
'29155," 남구",'10,"5 - 9세",1997,16848,8703,8145
'29155," 남구",'15,"10 - 14세",1997,21000,10907,10093
'29155," 남구",'20,"15 - 19세",1997,28204,14432,13772
'29155," 남구",'25,"20 - 24세",1997,26091,12936,13155
'29155," 남구",'30,"25 - 29세",1997,23022,12039,10983
'29155," 남구",'35,"30 - 34세",1997,18538,9195,9343
'29155," 남구",'40,"35 - 39세",1997,21599,9887,11712
'29155," 남구",'45,"40 - 44세",1997,18704,8791,9913
'29155," 남구",'50,"45 - 49세",1997,15251,7365,7886
'29155," 남구",'55,"50 - 54세",1997,11516,5745,5771
'29155," 남구",'60,"55 - 59세",1997,10255,5028,5227
'29155," 남구",'65,"60 - 64세",1997,6983,3093,3890
'29155," 남구",'70,"65 - 69세",1997,4973,1981,2992
'29155," 남구",'75,"70 - 74세",1997,3537,1278,2259
'29155," 남구",'80,"75 - 79세",1997,2491,696,1795
'29155," 남구",'85,"80 - 84세",1997,1424,332,1092
'29155," 남구",'90,"85+ ",1997,978,172,806
'29170," 북구",'00,"계",1997,464445,230322,234123
'29170," 북구",'05,"0 - 4세",1997,38996,20270,18726
'29170," 북구",'10,"5 - 9세",1997,36764,19175,17589
'29170," 북구",'15,"10 - 14세",1997,37643,19658,17985
'29170," 북구",'20,"15 - 19세",1997,46639,24237,22402
'29170," 북구",'25,"20 - 24세",1997,45166,22648,22518
'29170," 북구",'30,"25 - 29세",1997,46704,23213,23491
'29170," 북구",'35,"30 - 34세",1997,42524,21444,21080
'29170," 북구",'40,"35 - 39세",1997,44087,21663,22424
'29170," 북구",'45,"40 - 44세",1997,33031,16249,16782
'29170," 북구",'50,"45 - 49세",1997,25036,12426,12610
'29170," 북구",'55,"50 - 54세",1997,18631,9166,9465
'29170," 북구",'60,"55 - 59세",1997,16825,8133,8692
'29170," 북구",'65,"60 - 64세",1997,11398,5185,6213
'29170," 북구",'70,"65 - 69세",1997,7952,3061,4891
'29170," 북구",'75,"70 - 74세",1997,5436,1944,3492
'29170," 북구",'80,"75 - 79세",1997,3770,1090,2680
'29170," 북구",'85,"80 - 84세",1997,2264,514,1750
'29170," 북구",'90,"85+ ",1997,1579,246,1333
'29200," 광산구",'00,"계",1997,230239,115936,114303
'29200," 광산구",'05,"0 - 4세",1997,28129,14704,13425
'29200," 광산구",'10,"5 - 9세",1997,22633,11868,10765
'29200," 광산구",'15,"10 - 14세",1997,15765,7882,7883
'29200," 광산구",'20,"15 - 19세",1997,15367,7845,7522
'29200," 광산구",'25,"20 - 24세",1997,17254,8528,8726
'29200," 광산구",'30,"25 - 29세",1997,26950,12500,14450
'29200," 광산구",'35,"30 - 34세",1997,28759,15158,13601
'29200," 광산구",'40,"35 - 39세",1997,22943,13081,9862
'29200," 광산구",'45,"40 - 44세",1997,12356,6838,5518
'29200," 광산구",'50,"45 - 49세",1997,8497,4402,4095
'29200," 광산구",'55,"50 - 54세",1997,6938,3433,3505
'29200," 광산구",'60,"55 - 59세",1997,7422,3277,4145
'29200," 광산구",'65,"60 - 64세",1997,5968,2466,3502
'29200," 광산구",'70,"65 - 69세",1997,4535,1738,2797
'29200," 광산구",'75,"70 - 74세",1997,3028,1147,1881
'29200," 광산구",'80,"75 - 79세",1997,1987,662,1325
'29200," 광산구",'85,"80 - 84세",1997,1028,288,740
'29200," 광산구",'90,"85+ ",1997,680,119,561
'30,"대전광역시",'00,"계",1997,1318212,663060,655152
'30,"대전광역시",'05,"0 - 4세",1997,106172,56369,49803
'30,"대전광역시",'10,"5 - 9세",1997,102696,54954,47742
'30,"대전광역시",'15,"10 - 14세",1997,103405,54158,49247
'30,"대전광역시",'20,"15 - 19세",1997,120689,62439,58250
'30,"대전광역시",'25,"20 - 24세",1997,118583,58985,59598
'30,"대전광역시",'30,"25 - 29세",1997,134934,67865,67069
'30,"대전광역시",'35,"30 - 34세",1997,120981,60846,60135
'30,"대전광역시",'40,"35 - 39세",1997,133934,67354,66580
'30,"대전광역시",'45,"40 - 44세",1997,104579,53269,51310
'30,"대전광역시",'50,"45 - 49세",1997,71791,37205,34586
'30,"대전광역시",'55,"50 - 54세",1997,52088,26411,25677
'30,"대전광역시",'60,"55 - 59세",1997,48631,23777,24854
'30,"대전광역시",'65,"60 - 64세",1997,35677,16229,19448
'30,"대전광역시",'70,"65 - 69세",1997,24689,9809,14880
'30,"대전광역시",'75,"70 - 74세",1997,17459,6583,10876
'30,"대전광역시",'80,"75 - 79세",1997,11500,4026,7474
'30,"대전광역시",'85,"80 - 84세",1997,6499,1916,4583
'30,"대전광역시",'90,"85+ ",1997,3905,865,3040
'30110," 동구",'00,"계",1997,261568,132291,129277
'30110," 동구",'05,"0 - 4세",1997,17901,9529,8372
'30110," 동구",'10,"5 - 9세",1997,16438,8771,7667
'30110," 동구",'15,"10 - 14세",1997,18299,9611,8688
'30110," 동구",'20,"15 - 19세",1997,25370,13121,12249
'30110," 동구",'25,"20 - 24세",1997,27925,14218,13707
'30110," 동구",'30,"25 - 29세",1997,27910,14957,12953
'30110," 동구",'35,"30 - 34세",1997,21441,11327,10114
'30110," 동구",'40,"35 - 39세",1997,23085,11731,11354
'30110," 동구",'45,"40 - 44세",1997,19333,9613,9720
'30110," 동구",'50,"45 - 49세",1997,15153,7556,7597
'30110," 동구",'55,"50 - 54세",1997,12457,6148,6309
'30110," 동구",'60,"55 - 59세",1997,12264,5879,6385
'30110," 동구",'65,"60 - 64세",1997,8985,4181,4804
'30110," 동구",'70,"65 - 69세",1997,6022,2454,3568
'30110," 동구",'75,"70 - 74세",1997,4086,1608,2478
'30110," 동구",'80,"75 - 79세",1997,2640,979,1661
'30110," 동구",'85,"80 - 84세",1997,1456,428,1028
'30110," 동구",'90,"85+ ",1997,803,180,623
'30140," 중구",'00,"계",1997,258992,129510,129482
'30140," 중구",'05,"0 - 4세",1997,17104,9064,8040
'30140," 중구",'10,"5 - 9세",1997,16064,8735,7329
'30140," 중구",'15,"10 - 14세",1997,18618,9776,8842
'30140," 중구",'20,"15 - 19세",1997,26042,13502,12540
'30140," 중구",'25,"20 - 24세",1997,26937,13583,13354
'30140," 중구",'30,"25 - 29세",1997,26413,13712,12701
'30140," 중구",'35,"30 - 34세",1997,20265,10462,9803
'30140," 중구",'40,"35 - 39세",1997,22849,11151,11698
'30140," 중구",'45,"40 - 44세",1997,20026,9733,10293
'30140," 중구",'50,"45 - 49세",1997,15838,7784,8054
'30140," 중구",'55,"50 - 54세",1997,12776,6270,6506
'30140," 중구",'60,"55 - 59세",1997,12151,5952,6199
'30140," 중구",'65,"60 - 64세",1997,8700,4030,4670
'30140," 중구",'70,"65 - 69세",1997,5942,2481,3461
'30140," 중구",'75,"70 - 74세",1997,4206,1642,2564
'30140," 중구",'80,"75 - 79세",1997,2673,976,1697
'30140," 중구",'85,"80 - 84세",1997,1451,444,1007
'30140," 중구",'90,"85+ ",1997,937,213,724
'30170," 서구",'00,"계",1997,445009,222318,222691
'30170," 서구",'05,"0 - 4세",1997,36694,19519,17175
'30170," 서구",'10,"5 - 9세",1997,38336,20500,17836
'30170," 서구",'15,"10 - 14세",1997,39041,20606,18435
'30170," 서구",'20,"15 - 19세",1997,41679,21690,19989
'30170," 서구",'25,"20 - 24세",1997,36494,17655,18839
'30170," 서구",'30,"25 - 29세",1997,41960,19922,22038
'30170," 서구",'35,"30 - 34세",1997,41020,19698,21322
'30170," 서구",'40,"35 - 39세",1997,49235,24080,25155
'30170," 서구",'45,"40 - 44세",1997,38754,19878,18876
'30170," 서구",'50,"45 - 49세",1997,24591,13097,11494
'30170," 서구",'55,"50 - 54세",1997,15704,8281,7423
'30170," 서구",'60,"55 - 59세",1997,13503,6803,6700
'30170," 서구",'65,"60 - 64세",1997,9576,4346,5230
'30170," 서구",'70,"65 - 69세",1997,6876,2587,4289
'30170," 서구",'75,"70 - 74세",1997,4830,1742,3088
'30170," 서구",'80,"75 - 79세",1997,3425,1084,2341
'30170," 서구",'85,"80 - 84세",1997,2040,566,1474
'30170," 서구",'90,"85+ ",1997,1251,264,987
'30200," 유성구",'00,"계",1997,144497,73615,70882
'30200," 유성구",'05,"0 - 4세",1997,15354,8177,7177
'30200," 유성구",'10,"5 - 9세",1997,14586,7629,6957
'30200," 유성구",'15,"10 - 14세",1997,11420,5864,5556
'30200," 유성구",'20,"15 - 19세",1997,9663,4914,4749
'30200," 유성구",'25,"20 - 24세",1997,9181,4710,4471
'30200," 유성구",'30,"25 - 29세",1997,15538,7651,7887
'30200," 유성구",'35,"30 - 34세",1997,17017,8457,8560
'30200," 유성구",'40,"35 - 39세",1997,16956,9025,7931
'30200," 유성구",'45,"40 - 44세",1997,10894,5956,4938
'30200," 유성구",'50,"45 - 49세",1997,5912,3348,2564
'30200," 유성구",'55,"50 - 54세",1997,3917,2047,1870
'30200," 유성구",'60,"55 - 59세",1997,3912,1861,2051
'30200," 유성구",'65,"60 - 64세",1997,3412,1458,1954
'30200," 유성구",'70,"65 - 69세",1997,2513,995,1518
'30200," 유성구",'75,"70 - 74세",1997,1900,725,1175
'30200," 유성구",'80,"75 - 79세",1997,1224,455,769
'30200," 유성구",'85,"80 - 84세",1997,686,236,450
'30200," 유성구",'90,"85+ ",1997,412,107,305
'30230," 대덕구",'00,"계",1997,208146,105326,102820
'30230," 대덕구",'05,"0 - 4세",1997,19119,10080,9039
'30230," 대덕구",'10,"5 - 9세",1997,17272,9319,7953
'30230," 대덕구",'15,"10 - 14세",1997,16027,8301,7726
'30230," 대덕구",'20,"15 - 19세",1997,17935,9212,8723
'30230," 대덕구",'25,"20 - 24세",1997,18046,8819,9227
'30230," 대덕구",'30,"25 - 29세",1997,23113,11623,11490
'30230," 대덕구",'35,"30 - 34세",1997,21238,10902,10336
'30230," 대덕구",'40,"35 - 39세",1997,21809,11367,10442
'30230," 대덕구",'45,"40 - 44세",1997,15572,8089,7483
'30230," 대덕구",'50,"45 - 49세",1997,10297,5420,4877
'30230," 대덕구",'55,"50 - 54세",1997,7234,3665,3569
'30230," 대덕구",'60,"55 - 59세",1997,6801,3282,3519
'30230," 대덕구",'65,"60 - 64세",1997,5004,2214,2790
'30230," 대덕구",'70,"65 - 69세",1997,3336,1292,2044
'30230," 대덕구",'75,"70 - 74세",1997,2437,866,1571
'30230," 대덕구",'80,"75 - 79세",1997,1538,532,1006
'30230," 대덕구",'85,"80 - 84세",1997,866,242,624
'30230," 대덕구",'90,"85+ ",1997,502,101,401
'31,"울산광역시",'00,"계",1997,1009652,518930,490722
'31,"울산광역시",'05,"0 - 4세",1997,95490,51834,43656
'31,"울산광역시",'10,"5 - 9세",1997,89402,48981,40421
'31,"울산광역시",'15,"10 - 14세",1997,79487,41692,37795
'31,"울산광역시",'20,"15 - 19세",1997,87139,45009,42130
'31,"울산광역시",'25,"20 - 24세",1997,76551,38175,38376
'31,"울산광역시",'30,"25 - 29세",1997,103764,50440,53324
'31,"울산광역시",'35,"30 - 34세",1997,111986,57926,54060
'31,"울산광역시",'40,"35 - 39세",1997,112599,58996,53603
'31,"울산광역시",'45,"40 - 44세",1997,81127,42705,38422
'31,"울산광역시",'50,"45 - 49세",1997,52721,28770,23951
'31,"울산광역시",'55,"50 - 54세",1997,34137,18354,15783
'31,"울산광역시",'60,"55 - 59세",1997,29673,15293,14380
'31,"울산광역시",'65,"60 - 64세",1997,19982,9111,10871
'31,"울산광역시",'70,"65 - 69세",1997,13695,5228,8467
'31,"울산광역시",'75,"70 - 74세",1997,9757,3174,6583
'31,"울산광역시",'80,"75 - 79세",1997,6393,1887,4506
'31,"울산광역시",'85,"80 - 84세",1997,3781,970,2811
'31,"울산광역시",'90,"85+ ",1997,1968,385,1583
'31110," 중구",'00,"계",1997,236306,120977,115329
'31110," 중구",'05,"0 - 4세",1997,20510,11187,9323
'31110," 중구",'10,"5 - 9세",1997,19330,10565,8765
'31110," 중구",'15,"10 - 14세",1997,18538,9862,8676
'31110," 중구",'20,"15 - 19세",1997,21433,11258,10175
'31110," 중구",'25,"20 - 24세",1997,19303,9689,9614
'31110," 중구",'30,"25 - 29세",1997,24679,12015,12664
'31110," 중구",'35,"30 - 34세",1997,24223,12538,11685
'31110," 중구",'40,"35 - 39세",1997,25821,13108,12713
'31110," 중구",'45,"40 - 44세",1997,19903,10118,9785
'31110," 중구",'50,"45 - 49세",1997,13397,7112,6285
'31110," 중구",'55,"50 - 54세",1997,8826,4647,4179
'31110," 중구",'60,"55 - 59세",1997,7676,3999,3677
'31110," 중구",'65,"60 - 64세",1997,4877,2288,2589
'31110," 중구",'70,"65 - 69세",1997,3169,1273,1896
'31110," 중구",'75,"70 - 74세",1997,2055,663,1392
'31110," 중구",'80,"75 - 79세",1997,1335,363,972
'31110," 중구",'85,"80 - 84세",1997,822,205,617
'31110," 중구",'90,"85+ ",1997,409,87,322
'31140," 남구",'00,"계",1997,320499,163997,156502
'31140," 남구",'05,"0 - 4세",1997,27639,14923,12716
'31140," 남구",'10,"5 - 9세",1997,27779,15347,12432
'31140," 남구",'15,"10 - 14세",1997,27722,14563,13159
'31140," 남구",'20,"15 - 19세",1997,30162,15662,14500
'31140," 남구",'25,"20 - 24세",1997,24265,12240,12025
'31140," 남구",'30,"25 - 29세",1997,30953,15090,15863
'31140," 남구",'35,"30 - 34세",1997,33541,16861,16680
'31140," 남구",'40,"35 - 39세",1997,36355,17944,18411
'31140," 남구",'45,"40 - 44세",1997,28852,14878,13974
'31140," 남구",'50,"45 - 49세",1997,18409,10052,8357
'31140," 남구",'55,"50 - 54세",1997,11293,6165,5128
'31140," 남구",'60,"55 - 59세",1997,9055,4856,4199
'31140," 남구",'65,"60 - 64세",1997,5542,2627,2915
'31140," 남구",'70,"65 - 69세",1997,3481,1329,2152
'31140," 남구",'75,"70 - 74세",1997,2434,736,1698
'31140," 남구",'80,"75 - 79세",1997,1611,437,1174
'31140," 남구",'85,"80 - 84세",1997,931,210,721
'31140," 남구",'90,"85+ ",1997,475,77,398
'31170," 동구",'00,"계",1997,200317,103878,96439
'31170," 동구",'05,"0 - 4세",1997,17682,9592,8090
'31170," 동구",'10,"5 - 9세",1997,18261,10262,7999
'31170," 동구",'15,"10 - 14세",1997,19054,9963,9091
'31170," 동구",'20,"15 - 19세",1997,19715,10023,9692
'31170," 동구",'25,"20 - 24세",1997,14918,7439,7479
'31170," 동구",'30,"25 - 29세",1997,18453,9064,9389
'31170," 동구",'35,"30 - 34세",1997,20555,10254,10301
'31170," 동구",'40,"35 - 39세",1997,24775,12580,12195
'31170," 동구",'45,"40 - 44세",1997,18079,9708,8371
'31170," 동구",'50,"45 - 49세",1997,11173,6512,4661
'31170," 동구",'55,"50 - 54세",1997,6332,3734,2598
'31170," 동구",'60,"55 - 59세",1997,4236,2370,1866
'31170," 동구",'65,"60 - 64세",1997,2314,1069,1245
'31170," 동구",'70,"65 - 69세",1997,1642,519,1123
'31170," 동구",'75,"70 - 74세",1997,1372,362,1010
'31170," 동구",'80,"75 - 79세",1997,976,256,720
'31170," 동구",'85,"80 - 84세",1997,505,116,389
'31170," 동구",'90,"85+ ",1997,275,55,220
'31200," 북구",'00,"계",1997,104167,54508,49659
'31200," 북구",'05,"0 - 4세",1997,14828,8068,6760
'31200," 북구",'10,"5 - 9세",1997,11735,6252,5483
'31200," 북구",'15,"10 - 14세",1997,5895,3110,2785
'31200," 북구",'20,"15 - 19세",1997,5368,2738,2630
'31200," 북구",'25,"20 - 24세",1997,5888,2901,2987
'31200," 북구",'30,"25 - 29세",1997,13304,6046,7258
'31200," 북구",'35,"30 - 34세",1997,17080,9261,7819
'31200," 북구",'40,"35 - 39세",1997,11590,7165,4425
'31200," 북구",'45,"40 - 44세",1997,5072,2895,2177
'31200," 북구",'50,"45 - 49세",1997,3212,1739,1473
'31200," 북구",'55,"50 - 54세",1997,2385,1198,1187
'31200," 북구",'60,"55 - 59세",1997,2412,1161,1251
'31200," 북구",'65,"60 - 64세",1997,1879,811,1068
'31200," 북구",'70,"65 - 69세",1997,1329,495,834
'31200," 북구",'75,"70 - 74세",1997,937,322,615
'31200," 북구",'80,"75 - 79세",1997,670,198,472
'31200," 북구",'85,"80 - 84세",1997,379,101,278
'31200," 북구",'90,"85+ ",1997,204,47,157
'31710," 울주군",'00,"계",1997,148363,75570,72793
'31710," 울주군",'05,"0 - 4세",1997,14831,8064,6767
'31710," 울주군",'10,"5 - 9세",1997,12297,6555,5742
'31710," 울주군",'15,"10 - 14세",1997,8278,4194,4084
'31710," 울주군",'20,"15 - 19세",1997,10461,5328,5133
'31710," 울주군",'25,"20 - 24세",1997,12177,5906,6271
'31710," 울주군",'30,"25 - 29세",1997,16375,8225,8150
'31710," 울주군",'35,"30 - 34세",1997,16587,9012,7575
'31710," 울주군",'40,"35 - 39세",1997,14058,8199,5859
'31710," 울주군",'45,"40 - 44세",1997,9221,5106,4115
'31710," 울주군",'50,"45 - 49세",1997,6530,3355,3175
'31710," 울주군",'55,"50 - 54세",1997,5301,2610,2691
'31710," 울주군",'60,"55 - 59세",1997,6294,2907,3387
'31710," 울주군",'65,"60 - 64세",1997,5370,2316,3054
'31710," 울주군",'70,"65 - 69세",1997,4074,1612,2462
'31710," 울주군",'75,"70 - 74세",1997,2959,1091,1868
'31710," 울주군",'80,"75 - 79세",1997,1801,633,1168
'31710," 울주군",'85,"80 - 84세",1997,1144,338,806
'31710," 울주군",'90,"85+ ",1997,605,119,486
'41,"경기도",'00,"계",1997,8470594,4286697,4183897
'41,"경기도",'05,"0 - 4세",1997,764594,402224,362370
'41,"경기도",'10,"5 - 9세",1997,728667,379998,348669
'41,"경기도",'15,"10 - 14세",1997,609256,313150,296106
'41,"경기도",'20,"15 - 19세",1997,612323,313510,298813
'41,"경기도",'25,"20 - 24세",1997,632102,316306,315796
'41,"경기도",'30,"25 - 29세",1997,889651,439244,450407
'41,"경기도",'35,"30 - 34세",1997,928441,471825,456616
'41,"경기도",'40,"35 - 39세",1997,955624,508710,446914
'41,"경기도",'45,"40 - 44세",1997,637547,346113,291434
'41,"경기도",'50,"45 - 49세",1997,396954,210393,186561
'41,"경기도",'55,"50 - 54세",1997,321356,161637,159719
'41,"경기도",'60,"55 - 59세",1997,312960,150027,162933
'41,"경기도",'65,"60 - 64세",1997,248384,111680,136704
'41,"경기도",'70,"65 - 69세",1997,171879,69159,102720
'41,"경기도",'75,"70 - 74세",1997,117628,44378,73250
'41,"경기도",'80,"75 - 79세",1997,77515,28898,48617
'41,"경기도",'85,"80 - 84세",1997,41626,13193,28433
'41,"경기도",'90,"85+ ",1997,24087,6252,17835
'41110," 수원시",'00,"계",1997,798640,402643,395997
'41110," 수원시",'05,"0 - 4세",1997,74411,38956,35455
'41110," 수원시",'10,"5 - 9세",1997,69407,36578,32829
'41110," 수원시",'15,"10 - 14세",1997,60511,31248,29263
'41110," 수원시",'20,"15 - 19세",1997,62132,32019,30113
'41110," 수원시",'25,"20 - 24세",1997,64214,30658,33556
'41110," 수원시",'30,"25 - 29세",1997,89916,44795,45121
'41110," 수원시",'35,"30 - 34세",1997,88912,44918,43994
'41110," 수원시",'40,"35 - 39세",1997,90872,47299,43573
'41110," 수원시",'45,"40 - 44세",1997,60071,31522,28549
'41110," 수원시",'50,"45 - 49세",1997,37935,20184,17751
'41110," 수원시",'55,"50 - 54세",1997,27908,14348,13560
'41110," 수원시",'60,"55 - 59세",1997,23596,11544,12052
'41110," 수원시",'65,"60 - 64세",1997,17351,7752,9599
'41110," 수원시",'70,"65 - 69세",1997,12170,4575,7595
'41110," 수원시",'75,"70 - 74세",1997,8690,3047,5643
'41110," 수원시",'80,"75 - 79세",1997,5632,1876,3756
'41110," 수원시",'85,"80 - 84세",1997,3098,881,2217
'41110," 수원시",'90,"85+ ",1997,1814,443,1371
'41111," 장안구",'00,"계",1997,262984,131966,131018
'41111," 장안구",'05,"0 - 4세",1997,23644,12384,11260
'41111," 장안구",'10,"5 - 9세",1997,21500,11310,10190
'41111," 장안구",'15,"10 - 14세",1997,19351,10001,9350
'41111," 장안구",'20,"15 - 19세",1997,21106,10878,10228
'41111," 장안구",'25,"20 - 24세",1997,21031,10171,10860
'41111," 장안구",'30,"25 - 29세",1997,29265,14412,14853
'41111," 장안구",'35,"30 - 34세",1997,28436,14477,13959
'41111," 장안구",'40,"35 - 39세",1997,28898,14867,14031
'41111," 장안구",'45,"40 - 44세",1997,19948,10255,9693
'41111," 장안구",'50,"45 - 49세",1997,13275,6996,6279
'41111," 장안구",'55,"50 - 54세",1997,9985,5103,4882
'41111," 장안구",'60,"55 - 59세",1997,8702,4217,4485
'41111," 장안구",'65,"60 - 64세",1997,6361,2839,3522
'41111," 장안구",'70,"65 - 69세",1997,4499,1756,2743
'41111," 장안구",'75,"70 - 74세",1997,3134,1142,1992
'41111," 장안구",'80,"75 - 79세",1997,2056,677,1379
'41111," 장안구",'85,"80 - 84세",1997,1093,321,772
'41111," 장안구",'90,"85+ ",1997,700,160,540
'41113," 권선구",'00,"계",1997,291489,147633,143856
'41113," 권선구",'05,"0 - 4세",1997,27574,14419,13155
'41113," 권선구",'10,"5 - 9세",1997,25998,13707,12291
'41113," 권선구",'15,"10 - 14세",1997,22106,11449,10657
'41113," 권선구",'20,"15 - 19세",1997,22429,11536,10893
'41113," 권선구",'25,"20 - 24세",1997,22876,11079,11797
'41113," 권선구",'30,"25 - 29세",1997,32264,15943,16321
'41113," 권선구",'35,"30 - 34세",1997,32854,16632,16222
'41113," 권선구",'40,"35 - 39세",1997,33481,17631,15850
'41113," 권선구",'45,"40 - 44세",1997,21618,11444,10174
'41113," 권선구",'50,"45 - 49세",1997,13787,7394,6393
'41113," 권선구",'55,"50 - 54세",1997,10150,5222,4928
'41113," 권선구",'60,"55 - 59세",1997,8692,4309,4383
'41113," 권선구",'65,"60 - 64세",1997,6418,2916,3502
'41113," 권선구",'70,"65 - 69세",1997,4355,1670,2685
'41113," 권선구",'75,"70 - 74세",1997,3125,1086,2039
'41113," 권선구",'80,"75 - 79세",1997,2018,719,1299
'41113," 권선구",'85,"80 - 84세",1997,1117,316,801
'41113," 권선구",'90,"85+ ",1997,627,161,466
'41115," 팔달구",'00,"계",1997,244167,123044,121123
'41115," 팔달구",'05,"0 - 4세",1997,23193,12153,11040
'41115," 팔달구",'10,"5 - 9세",1997,21909,11561,10348
'41115," 팔달구",'15,"10 - 14세",1997,19054,9798,9256
'41115," 팔달구",'20,"15 - 19세",1997,18597,9605,8992
'41115," 팔달구",'25,"20 - 24세",1997,20307,9408,10899
'41115," 팔달구",'30,"25 - 29세",1997,28387,14440,13947
'41115," 팔달구",'35,"30 - 34세",1997,27622,13809,13813
'41115," 팔달구",'40,"35 - 39세",1997,28493,14801,13692
'41115," 팔달구",'45,"40 - 44세",1997,18505,9823,8682
'41115," 팔달구",'50,"45 - 49세",1997,10873,5794,5079
'41115," 팔달구",'55,"50 - 54세",1997,7773,4023,3750
'41115," 팔달구",'60,"55 - 59세",1997,6202,3018,3184
'41115," 팔달구",'65,"60 - 64세",1997,4572,1997,2575
'41115," 팔달구",'70,"65 - 69세",1997,3316,1149,2167
'41115," 팔달구",'75,"70 - 74세",1997,2431,819,1612
'41115," 팔달구",'80,"75 - 79세",1997,1558,480,1078
'41115," 팔달구",'85,"80 - 84세",1997,888,244,644
'41115," 팔달구",'90,"85+ ",1997,487,122,365
'41130," 성남시",'00,"계",1997,923226,464303,458923
'41130," 성남시",'05,"0 - 4세",1997,72991,38593,34398
'41130," 성남시",'10,"5 - 9세",1997,74181,39082,35099
'41130," 성남시",'15,"10 - 14세",1997,69672,35887,33785
'41130," 성남시",'20,"15 - 19세",1997,74624,38184,36440
'41130," 성남시",'25,"20 - 24세",1997,75551,37428,38123
'41130," 성남시",'30,"25 - 29세",1997,98051,48453,49598
'41130," 성남시",'35,"30 - 34세",1997,91790,46206,45584
'41130," 성남시",'40,"35 - 39세",1997,99826,50389,49437
'41130," 성남시",'45,"40 - 44세",1997,76097,40019,36078
'41130," 성남시",'50,"45 - 49세",1997,49752,25966,23786
'41130," 성남시",'55,"50 - 54세",1997,40321,20109,20212
'41130," 성남시",'60,"55 - 59세",1997,35680,18266,17414
'41130," 성남시",'65,"60 - 64세",1997,24084,11244,12840
'41130," 성남시",'70,"65 - 69세",1997,16241,6553,9688
'41130," 성남시",'75,"70 - 74세",1997,10953,3901,7052
'41130," 성남시",'80,"75 - 79세",1997,7199,2378,4821
'41130," 성남시",'85,"80 - 84세",1997,3925,1109,2816
'41130," 성남시",'90,"85+ ",1997,2288,536,1752
'41131," 수정구",'00,"계",1997,261173,132468,128705
'41131," 수정구",'05,"0 - 4세",1997,21981,11588,10393
'41131," 수정구",'10,"5 - 9세",1997,18402,9639,8763
'41131," 수정구",'15,"10 - 14세",1997,16528,8468,8060
'41131," 수정구",'20,"15 - 19세",1997,21070,10791,10279
'41131," 수정구",'25,"20 - 24세",1997,24734,12174,12560
'41131," 수정구",'30,"25 - 29세",1997,33073,16940,16133
'41131," 수정구",'35,"30 - 34세",1997,27639,14845,12794
'41131," 수정구",'40,"35 - 39세",1997,25811,13630,12181
'41131," 수정구",'45,"40 - 44세",1997,18487,9696,8791
'41131," 수정구",'50,"45 - 49세",1997,13471,6774,6697
'41131," 수정구",'55,"50 - 54세",1997,11258,5543,5715
'41131," 수정구",'60,"55 - 59세",1997,10773,5348,5425
'41131," 수정구",'65,"60 - 64세",1997,7121,3306,3815
'41131," 수정구",'70,"65 - 69세",1997,4424,1720,2704
'41131," 수정구",'75,"70 - 74세",1997,2889,1010,1879
'41131," 수정구",'80,"75 - 79세",1997,1934,602,1332
'41131," 수정구",'85,"80 - 84세",1997,975,259,716
'41131," 수정구",'90,"85+ ",1997,603,135,468
'41133," 중원구",'00,"계",1997,281054,143002,138052
'41133," 중원구",'05,"0 - 4세",1997,23567,12391,11176
'41133," 중원구",'10,"5 - 9세",1997,22274,11677,10597
'41133," 중원구",'15,"10 - 14세",1997,20139,10373,9766
'41133," 중원구",'20,"15 - 19세",1997,23395,11870,11525
'41133," 중원구",'25,"20 - 24세",1997,24883,12109,12774
'41133," 중원구",'30,"25 - 29세",1997,32364,16569,15795
'41133," 중원구",'35,"30 - 34세",1997,30467,15915,14552
'41133," 중원구",'40,"35 - 39세",1997,30434,16296,14138
'41133," 중원구",'45,"40 - 44세",1997,20742,11011,9731
